Name,ID,Has Block,Mod,Class,Display Name
miscutils:crushedCentrifugedAgarditeNd,7481,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre,离心菱铁矿(Nd)矿石
miscutils:crushedPurifiedAgarditeNd,7482,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre,洗净的菱铁矿(Nd)矿石
miscutils:dustImpureAgarditeNd,7483,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust,含杂菱铁矿(Nd)粉
miscutils:dustPureAgarditeNd,7484,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust,洁净菱铁矿(Nd)粉
miscutils:oreRawAgarditeNd,7485,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemRawOre,Raw Agardite (Nd) Ore
miscutils:itemDustHibonite,7486,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Hibonite Dust
miscutils:itemDustSmallHibonite,7487,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Hibonite Dust
miscutils:itemDustTinyHibonite,7488,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Hibonite Dust
miscutils:crushedHibonite,7489,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre,粉碎的黑铝钙石矿石
miscutils:crushedCentrifugedHibonite,7490,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre,离心黑铝钙石矿石
miscutils:crushedPurifiedHibonite,7491,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre,洗净的黑铝钙石矿石
miscutils:dustImpureHibonite,7492,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust,含杂黑铝钙石粉
miscutils:dustPureHibonite,7493,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust,洁净黑铝钙石粉
miscutils:oreRawHibonite,7494,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemRawOre,Raw Hibonite Ore
miscutils:itemDustCerite,7495,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Cerite Dust
miscutils:itemDustSmallCerite,7496,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Cerite Dust
miscutils:itemDustTinyCerite,7497,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Cerite Dust
miscutils:crushedCerite,7498,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre,粉碎的铈硅石矿石
miscutils:crushedCentrifugedCerite,7499,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre,离心铈硅石矿石
miscutils:crushedPurifiedCerite,7500,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre,洗净的铈硅石矿石
miscutils:dustImpureCerite,7501,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust,含杂铈硅石粉
miscutils:dustPureCerite,7502,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust,洁净铈硅石粉
miscutils:oreRawCerite,7503,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemRawOre,Raw Cerite Ore
miscutils:itemDustFluorcaphite,7504,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Fluorcaphite Dust
miscutils:itemDustSmallFluorcaphite,7505,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Fluorcaphite Dust
miscutils:itemDustTinyFluorcaphite,7506,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Fluorcaphite Dust
miscutils:crushedFluorcaphite,7507,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre,粉碎的氟碳铈矿矿石
miscutils:crushedCentrifugedFluorcaphite,7508,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre,离心氟碳铈矿矿石
miscutils:crushedPurifiedFluorcaphite,7509,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre,洗净的氟碳铈矿矿石
miscutils:dustImpureFluorcaphite,7510,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust,含杂氟碳铈矿粉
miscutils:dustPureFluorcaphite,7511,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust,洁净氟碳铈矿粉
miscutils:oreRawFluorcaphite,7512,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemRawOre,Raw Fluorcaphite Ore
miscutils:itemDustFlorencite,7513,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Florencite Dust
miscutils:itemDustSmallFlorencite,7514,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Florencite Dust
miscutils:itemDustTinyFlorencite,7515,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Florencite Dust
miscutils:crushedFlorencite,7516,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre,粉碎的磷铝铈矿矿石
miscutils:crushedCentrifugedFlorencite,7517,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre,离心磷铝铈矿矿石
miscutils:crushedPurifiedFlorencite,7518,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre,洗净的磷铝铈矿矿石
miscutils:dustImpureFlorencite,7519,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust,含杂磷铝铈矿粉
miscutils:dustPureFlorencite,7520,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust,洁净磷铝铈矿粉
miscutils:oreRawFlorencite,7521,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemRawOre,Raw Florencite Ore
miscutils:itemDustCryoliteF,7522,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Cryolite (F) Dust
miscutils:itemDustSmallCryoliteF,7523,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Cryolite (F) Dust
miscutils:itemDustTinyCryoliteF,7524,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Cryolite (F) Dust
miscutils:crushedCryoliteF,7525,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre,粉碎的冰晶石(F)矿石
miscutils:crushedCentrifugedCryoliteF,7526,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre,离心冰晶石(F)矿石
miscutils:crushedPurifiedCryoliteF,7527,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre,洗净的冰晶石(F)矿石
miscutils:dustImpureCryoliteF,7528,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust,含杂冰晶石(F)粉
miscutils:dustPureCryoliteF,7529,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust,洁净冰晶石(F)粉
miscutils:oreRawCryoliteF,7530,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemRawOre,Raw Cryolite (F) Ore
miscutils:itemDustLautarite,7531,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Lautarite Dust
miscutils:itemDustSmallLautarite,7532,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Lautarite Dust
miscutils:itemDustTinyLautarite,7533,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Lautarite Dust
miscutils:crushedLautarite,7534,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre,粉碎碘钙石矿石
miscutils:crushedCentrifugedLautarite,7535,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre,离心粉碎碘钙石矿石
miscutils:crushedPurifiedLautarite,7536,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre,纯净粉碎碘钙石矿石
miscutils:dustImpureLautarite,7537,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust,含杂碘钙石粉
miscutils:dustPureLautarite,7538,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust,纯净碘钙石粉
miscutils:oreRawLautarite,7539,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemRawOre,Raw Lautarite Ore
miscutils:itemDustLafossaite,7540,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Lafossaite Dust
miscutils:itemDustSmallLafossaite,7541,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Lafossaite Dust
miscutils:itemDustTinyLafossaite,7542,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Lafossaite Dust
miscutils:crushedLafossaite,7543,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre,粉碎铊盐矿石
miscutils:crushedCentrifugedLafossaite,7544,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre,离心粉碎铊盐矿石
miscutils:crushedPurifiedLafossaite,7545,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre,纯净粉碎铊盐矿石
miscutils:dustImpureLafossaite,7546,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust,含杂铊盐粉
miscutils:dustPureLafossaite,7547,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust,纯净铊盐粉
miscutils:oreRawLafossaite,7548,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemRawOre,Raw Lafossaite Ore
miscutils:itemDustDemicheleiteBr,7549,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Demicheleite (Br) Dust
miscutils:itemDustSmallDemicheleiteBr,7550,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Demicheleite (Br) Dust
miscutils:itemDustTinyDemicheleiteBr,7551,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Demicheleite (Br) Dust
miscutils:crushedDemicheleiteBr,7552,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre,粉碎重闪石(Br)矿石
miscutils:crushedCentrifugedDemicheleiteBr,7553,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre,离心粉碎重闪石(Br)矿石
miscutils:crushedPurifiedDemicheleiteBr,7554,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre,纯净粉碎重闪石(Br)矿石
miscutils:dustImpureDemicheleiteBr,7555,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust,含杂重闪石(Br)粉
miscutils:dustPureDemicheleiteBr,7556,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust,纯净重闪石(Br)粉
miscutils:oreRawDemicheleiteBr,7557,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemRawOre,Raw Demicheleite (Br) Ore
miscutils:itemDustComancheite,7558,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Comancheite Dust
miscutils:itemDustSmallComancheite,7559,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Comancheite Dust
miscutils:itemDustTinyComancheite,7560,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Comancheite Dust
miscutils:crushedComancheite,7561,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre,粉碎溴汞石矿石
miscutils:crushedCentrifugedComancheite,7562,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre,离心粉碎溴汞石矿石
miscutils:crushedPurifiedComancheite,7563,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre,纯净粉碎溴汞石矿石
miscutils:dustImpureComancheite,7564,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust,含杂溴汞石矿石
miscutils:dustPureComancheite,7565,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust,纯净溴汞石粉
miscutils:oreRawComancheite,7566,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemRawOre,Raw Comancheite Ore
miscutils:itemDustPerroudite,7567,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Perroudite Dust
miscutils:itemDustSmallPerroudite,7568,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Perroudite Dust
miscutils:itemDustTinyPerroudite,7569,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Perroudite Dust
miscutils:crushedPerroudite,7570,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre,粉碎溴硫银汞矿石
miscutils:crushedCentrifugedPerroudite,7571,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre,离心溴硫银汞矿石
miscutils:crushedPurifiedPerroudite,7572,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre,纯净溴硫银汞矿石
miscutils:dustImpurePerroudite,7573,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust,含杂溴硫银汞粉
miscutils:dustPurePerroudite,7574,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust,纯净溴硫银汞粉
miscutils:oreRawPerroudite,7575,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemRawOre,Raw Perroudite Ore
miscutils:itemDustHoneaite,7576,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Honeaite Dust
miscutils:itemDustSmallHoneaite,7577,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Honeaite Dust
miscutils:itemDustTinyHoneaite,7578,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Honeaite Dust
miscutils:crushedHoneaite,7579,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre,粉碎碲化金铊矿石
miscutils:crushedCentrifugedHoneaite,7580,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre,离心粉碎碲化金铊矿石
miscutils:crushedPurifiedHoneaite,7581,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre,纯净粉碎碲化金铊矿石
miscutils:dustImpureHoneaite,7582,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust,含杂碲化金铊粉
miscutils:dustPureHoneaite,7583,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust,纯净碲化金铊粉
miscutils:oreRawHoneaite,7584,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemRawOre,Raw Honeaite Ore
miscutils:itemDustAlburnite,7585,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Alburnite Dust
miscutils:itemDustSmallAlburnite,7586,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Alburnite Dust
miscutils:itemDustTinyAlburnite,7587,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Alburnite Dust
miscutils:crushedAlburnite,7588,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre,粉碎铝尖晶石矿石
miscutils:crushedCentrifugedAlburnite,7589,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre,离心粉碎铝尖晶石矿石
miscutils:crushedPurifiedAlburnite,7590,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre,纯净粉碎铝尖晶石矿石
miscutils:dustImpureAlburnite,7591,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust,含杂铝尖晶石粉
miscutils:dustPureAlburnite,7592,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust,纯净铝尖晶石粉
miscutils:oreRawAlburnite,7593,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemRawOre,Raw Alburnite Ore
miscutils:itemDustMiessiite,7594,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Miessiite Dust
miscutils:itemDustSmallMiessiite,7595,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Miessiite Dust
miscutils:itemDustTinyMiessiite,7596,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Miessiite Dust
miscutils:crushedMiessiite,7597,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre,粉碎硅灰石矿石
miscutils:crushedCentrifugedMiessiite,7598,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre,离心粉碎硅灰石矿石
miscutils:crushedPurifiedMiessiite,7599,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre,纯净硅灰石矿石
miscutils:dustImpureMiessiite,7600,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust,含杂硅灰石粉
miscutils:dustPureMiessiite,7601,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust,纯净硅灰石粉
miscutils:oreRawMiessiite,7602,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemRawOre,Raw Miessiite Ore
miscutils:itemDustKashinite,7603,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Kashinite Dust
miscutils:itemDustSmallKashinite,7604,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Kashinite Dust
miscutils:itemDustTinyKashinite,7605,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Kashinite Dust
miscutils:crushedKashinite,7606,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre,粉碎硫铑钛铜矿石
miscutils:crushedCentrifugedKashinite,7607,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre,离心粉碎硫铑钛铜矿石
miscutils:crushedPurifiedKashinite,7608,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre,纯净粉碎硫铑钛铜矿石
miscutils:dustImpureKashinite,7609,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust,含杂硫铑钛铜粉
miscutils:dustPureKashinite,7610,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust,纯净硫铑钛铜粉
miscutils:oreRawKashinite,7611,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemRawOre,Raw Kashinite Ore
miscutils:itemDustIrarsite,7612,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Irarsite Dust
miscutils:itemDustSmallIrarsite,7613,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Irarsite Dust
miscutils:itemDustTinyIrarsite,7614,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Irarsite Dust
miscutils:crushedIrarsite,7615,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre,粉碎硫砷铱矿石
miscutils:crushedCentrifugedIrarsite,7616,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre,离心粉碎硫砷铱矿石
miscutils:crushedPurifiedIrarsite,7617,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre,纯净粉碎硫砷铱矿石
miscutils:dustImpureIrarsite,7618,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust,含杂硫砷铱粉
miscutils:dustPureIrarsite,7619,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust,纯净硫砷铱粉
miscutils:oreRawIrarsite,7620,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemRawOre,Raw Irarsite Ore
miscutils:itemDustGreenockite,7621,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Greenockite Dust
miscutils:itemDustSmallGreenockite,7622,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Greenockite Dust
miscutils:itemDustTinyGreenockite,7623,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Greenockite Dust
miscutils:crushedGreenockite,7624,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre,粉碎的硫镉矿石
miscutils:crushedCentrifugedGreenockite,7625,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre,离心硫镉矿石
miscutils:crushedPurifiedGreenockite,7626,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre,洗净的硫镉矿石
miscutils:dustImpureGreenockite,7627,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust,含杂硫镉矿粉
miscutils:dustPureGreenockite,7628,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust,洁净硫镉矿粉
miscutils:oreRawGreenockite,7629,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemRawOre,Raw Greenockite Ore
miscutils:itemDustBariteRa,7630,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Barite (Ra) Dust
miscutils:itemDustSmallBariteRa,7631,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Barite (Ra) Dust
miscutils:itemDustTinyBariteRa,7632,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Barite (Ra) Dust
miscutils:crushedBariteRa,7633,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre,item.crushedBariteRa.name
miscutils:crushedCentrifugedBariteRa,7634,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre,item.crushedCentrifugedBariteRa.name
miscutils:crushedPurifiedBariteRa,7635,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre,item.crushedPurifiedBariteRa.name
miscutils:dustImpureBariteRa,7636,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust,item.dustImpureBariteRa.name
miscutils:dustPureBariteRa,7637,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust,item.dustPureBariteRa.name
miscutils:oreRawBariteRa,7638,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemRawOre,item.oreRawBariteRa.name
miscutils:itemDustRadioactiveMineralMix,7639,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust,Radioactive Mineral Mix Dust
miscutils:itemDustSmallRadioactiveMineralMix,7640,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Small Pile of Radioactive Mineral Mix Dust
miscutils:itemDustTinyRadioactiveMineralMix,7641,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,Tiny Pile of Radioactive Mineral Mix Dust
miscutils:crushedRadioactiveMineralMix,7642,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCrushedOre,粉碎奇异矿石
miscutils:crushedCentrifugedRadioactiveMineralMix,7643,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemCentrifugedCrushedOre,离心粉碎奇异矿石
miscutils:crushedPurifiedRadioactiveMineralMix,7644,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedCrushedOre,纯净粉碎奇异矿石
miscutils:dustImpureRadioactiveMineralMix,7645,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemImpureDust,含杂奇异粉
miscutils:dustPureRadioactiveMineralMix,7646,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemPurifiedDust,纯净奇异粉
miscutils:oreRawRadioactiveMineralMix,7647,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemRawOre,Raw Strange Ore
miscutils:itemDustInfusedAir,7648,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Infused Air Dust
miscutils:itemDustInfusedFire,7649,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Infused Fire Dust
miscutils:itemDustInfusedEarth,7650,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Infused Earth Dust
miscutils:itemDustInfusedWater,7651,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Infused Water Dust
miscutils:itemDustWood'sGlass,7652,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Wood's Glass Dust
miscutils:itemDustSmallWood'sGlass,7653,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Small Pile of Wood's Glass Dust
miscutils:itemDustTinyWood'sGlass,7654,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Tiny Pile of Wood's Glass Dust
miscutils:itemDustLithiumCarbonate,7655,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Lithium Carbonate Dust
miscutils:itemDustSmallLithiumCarbonate,7656,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Small Pile of Lithium Carbonate Dust
miscutils:itemDustTinyLithiumCarbonate,7657,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Tiny Pile of Lithium Carbonate Dust
miscutils:itemDustLithiumPeroxide,7658,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Lithium Peroxide Dust
miscutils:itemDustSmallLithiumPeroxide,7659,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Small Pile of Lithium Peroxide Dust
miscutils:itemDustTinyLithiumPeroxide,7660,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Tiny Pile of Lithium Peroxide Dust
miscutils:itemDustLithiumHydroxide,7661,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Lithium Hydroxide Dust
miscutils:itemDustSmallLithiumHydroxide,7662,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Small Pile of Lithium Hydroxide Dust
miscutils:itemDustTinyLithiumHydroxide,7663,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Tiny Pile of Lithium Hydroxide Dust
miscutils:itemDustCalciumHydroxide,7664,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Hydrated Lime Dust
miscutils:itemDustSmallCalciumHydroxide,7665,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Small Pile of Hydrated Lime Dust
miscutils:itemDustTinyCalciumHydroxide,7666,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Tiny Pile of Hydrated Lime Dust
miscutils:itemDustCalciumCarbonate,7667,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Calcium Carbonate Dust
miscutils:itemDustSmallCalciumCarbonate,7668,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Small Pile of Calcium Carbonate Dust
miscutils:itemDustTinyCalciumCarbonate,7669,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Tiny Pile of Calcium Carbonate Dust
miscutils:itemDustGypsum,7670,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Calcium Sulfate (Gypsum) Dust
miscutils:itemDustSmallGypsum,7671,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Small Pile of Calcium Sulfate (Gypsum) Dust
miscutils:itemDustTinyGypsum,7672,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Tiny Pile of Calcium Sulfate (Gypsum) Dust
miscutils:itemDustLi2CO3CaOH2,7673,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Li2CO3 + CaO2H2 Compound Dust
miscutils:itemDustSmallLi2CO3CaOH2,7674,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDustUnique,Small Pile of Li2CO3 + CaO2H2 Compound Dust
